InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
554557,21684,SMALL MEDINA STAMPED METAL BOWL ,12,5/25/2011 10:12,0.85,15804,United Kingdom
552229,22915,ASSORTED BOTTLE TOP  MAGNETS ,1,5/6/2011 15:40,4.96,,United Kingdom
546753,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,2,3/16/2011 13:00,3.75,16383,United Kingdom
548874,22423,REGENCY CAKESTAND 3 TIER,2,4/4/2011 15:18,12.75,17716,United Kingdom
539631,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,1,12/20/2010 15:03,1.66,,United Kingdom
541115,22472,TV DINNER TRAY DOLLY GIRL,3,1/13/2011 15:34,4.95,12578,Italy
544599,21811,HANGING HEART WITH BELL,1,2/21/2011 18:15,2.46,,United Kingdom
544445,84968A,SET OF 16 VINTAGE ROSE CUTLERY,1,2/20/2011 10:56,12.75,16746,United Kingdom
540551,84968D,SET OF 16 VINTAGE RED CUTLERY,2,1/10/2011 9:43,8.47,,United Kingdom
543981,22332,SKULLS PARTY BAG + STICKER SET,8,2/15/2011 8:18,1.65,15358,United Kingdom
538910,22776,SWEETHEART CAKESTAND 3 TIER,1,12/15/2010 10:54,9.95,17454,United Kingdom
544323,22386,JUMBO BAG PINK POLKADOT,4,2/17/2011 15:51,4.13,,United Kingdom
558608,21577,SAVE THE PLANET COTTON TOTE BAG,6,6/30/2011 15:30,2.25,12524,Germany
553196,21755,LOVE BUILDING BLOCK WORD,1,5/15/2011 14:15,5.95,17114,United Kingdom
558441,22613,PACK OF 20 SPACEBOY NAPKINS,1,6/29/2011 12:59,0.85,14606,United Kingdom
545410,22807,SET OF 6 T-LIGHTS TOADSTOOLS,6,3/2/2011 12:18,2.95,16670,United Kingdom
555245,22384,LUNCH BAG PINK POLKADOT,2,6/1/2011 14:12,1.65,14800,United Kingdom
541569,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,6,1/19/2011 12:14,3.75,13520,Switzerland
556503,21981,PACK OF 12 WOODLAND TISSUES ,24,6/13/2011 8:44,0.29,13517,United Kingdom
554310,20712,JUMBO BAG WOODLAND ANIMALS,1,5/23/2011 15:25,4.13,,United Kingdom
540821,22902,TOTE BAG I LOVE LONDON,1,1/11/2011 13:16,4.21,,United Kingdom
543300,22188,BLACK HEART CARD HOLDER,3,2/7/2011 11:42,3.95,13334,United Kingdom
558420,82600,NO SINGING METAL SIGN,3,6/29/2011 11:46,2.1,14577,United Kingdom
553363,23207,LUNCH BAG ALPHABET DESIGN,10,5/16/2011 14:19,1.65,13650,United Kingdom
554382,21498,RED RETROSPOT WRAP ,25,5/24/2011 11:55,0.42,17365,United Kingdom
543242,85175,CACTI T-LIGHT CANDLES,16,2/4/2011 14:03,0.42,15090,United Kingdom
544601,22318,FIVE HEART HANGING DECORATION,6,2/22/2011 9:00,2.95,16638,United Kingdom
554957,21033,JUMBO BAG CHARLIE AND LOLA TOYS,2,5/27/2011 15:17,4.13,,United Kingdom
546172,20728,LUNCH BAG CARS BLUE,10,3/10/2011 10:32,1.65,14156,EIRE
557675,22452,MEASURING TAPE BABUSHKA PINK,12,6/22/2011 10:27,2.95,,Hong Kong
547042,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,4,3/20/2011 11:00,2.08,,United Kingdom
538153,22176,BLUE OWL SOFT TOY,1,12/9/2010 16:31,5.91,,United Kingdom
538638,22227,HANGING HEART MIRROR DECORATION ,2,12/13/2010 14:16,0.65,17231,United Kingdom
545530,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,6,3/3/2011 13:45,3.25,17416,United Kingdom
537823,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,2,12/8/2010 14:25,2.51,,United Kingdom
546235,21945,STRAWBERRIES  DESIGN FLANNEL ,1,3/10/2011 12:42,0.85,14976,United Kingdom
C545673,22808,SET OF 6 T-LIGHTS EASTER CHICKS,-18,3/6/2011 10:14,2.95,14745,United Kingdom
550953,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,3,4/21/2011 16:17,3.29,,United Kingdom
548450,22027,TEA PARTY BIRTHDAY CARD,12,3/31/2011 11:20,0.42,15856,United Kingdom
542237,22422,TOOTHPASTE TUBE PEN,12,1/26/2011 14:30,0.65,12347,Iceland
554788,23110,PARISIENNE KEY CABINET ,2,5/26/2011 12:00,5.75,12987,United Kingdom
539744,DOT,DOTCOM POSTAGE,1,12/21/2010 15:21,189.57,,United Kingdom
547362,79190B,RETRO PLASTIC POLKA TRAY,300,3/22/2011 12:33,0.32,13694,United Kingdom
544409,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,24,2/18/2011 13:32,0.42,16265,United Kingdom
551979,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,5/5/2011 13:44,0.85,14199,United Kingdom
542360,22897,OVEN MITT APPLES DESIGN,2,1/27/2011 12:40,1.45,14701,United Kingdom
540566,84992,72 SWEETHEART FAIRY CAKE CASES,4,1/10/2011 10:58,0.55,17811,United Kingdom
543172,22386,JUMBO BAG PINK POLKADOT,3,2/4/2011 9:11,4.13,,United Kingdom
551163,21507,"ELEPHANT, BIRTHDAY CARD, ",12,4/26/2011 15:52,0.42,12573,France
536874,22961,JAM MAKING SET PRINTED,1,12/3/2010 11:35,1.45,16891,United Kingdom
542420,22417,PACK OF 60 SPACEBOY CAKE CASES,4,1/27/2011 18:05,0.55,17180,United Kingdom
538883,85114c,RED ENCHANTED FOREST PLACEMAT,10,12/14/2010 15:56,3.36,,United Kingdom
555279,23301,GARDENERS KNEELING PAD KEEP CALM ,4,6/1/2011 17:42,1.65,16348,United Kingdom
544657,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2/22/2011 13:08,0.85,14895,United Kingdom
557758,21530,DAIRY MAID TOASTRACK,1,6/22/2011 13:28,0.79,17585,United Kingdom
552677,DOT,DOTCOM POSTAGE,1,5/10/2011 15:07,202.96,,United Kingdom
536401,21907,I'M ON HOLIDAY METAL SIGN,2,12/1/2010 11:21,2.1,15862,United Kingdom
557309,84988,SET OF 72 PINK HEART PAPER DOILIES,12,6/19/2011 15:15,1.45,16493,United Kingdom
542110,22227,HANGING HEART MIRROR DECORATION ,24,1/25/2011 13:46,0.65,14189,United Kingdom
540995,22452,MEASURING TAPE BABUSHKA PINK,1,1/13/2011 9:30,1.63,,United Kingdom
553766,22685,FRENCH BLUE METAL DOOR SIGN 0,1,5/19/2011 10:44,2.46,,United Kingdom
553166,23065,LARGE DECO JEWELLERY STAND,2,5/13/2011 16:14,12.5,17655,United Kingdom
546739,20828,GLITTER BUTTERFLY CLIPS,48,3/16/2011 12:12,2.1,17511,United Kingdom
538524,21945,STRAWBERRIES  DESIGN FLANNEL ,2,12/13/2010 9:35,1.66,,United Kingdom
552638,22669,RED BABY BUNTING ,5,5/10/2011 13:00,2.95,17700,United Kingdom
553576,20717,STRAWBERRY SHOPPER BAG,30,5/18/2011 10:29,1.25,14282,United Kingdom
536415,22551,PLASTERS IN TIN SPACEBOY,3,12/1/2010 11:57,1.65,12838,United Kingdom
537400,22098,BOUDOIR SQUARE TISSUE BOX,2,12/6/2010 14:36,1.25,17191,United Kingdom
537955,20969,RED FLORAL FELTCRAFT SHOULDER BAG,2,12/9/2010 11:28,3.75,16782,United Kingdom
539654,22174,PHOTO CUBE,12,12/20/2010 17:05,1.65,17340,United Kingdom
550994,22897,OVEN MITT APPLES DESIGN,4,4/21/2011 19:55,1.45,14562,United Kingdom
536805,21069,VINTAGE BILLBOARD TEA MUG,12,12/2/2010 16:38,1.25,14775,United Kingdom
547537,20716,PARTY FOOD SHOPPER BAG,10,3/23/2011 15:16,1.25,13534,United Kingdom
537640,20735,BLACK MINI TAPE MEASURE ,9,12/7/2010 15:31,2.51,,United Kingdom
557280,79163,BLACK CHAMPAGNE GLASS,48,6/19/2011 12:19,0.39,16701,United Kingdom
553189,23206,LUNCH BAG APPLE DESIGN,2,5/15/2011 13:14,1.65,15033,United Kingdom
544918,22859,EASTER TIN BUNNY BOUQUET,6,2/24/2011 16:30,1.65,13081,United Kingdom
542534,21624,VINTAGE UNION JACK DOORSTOP,3,1/28/2011 13:27,5.95,13707,United Kingdom
553541,82482,WOODEN PICTURE FRAME WHITE FINISH,2,5/17/2011 15:33,4.96,,United Kingdom
555562,21989,PACK OF 20 SKULL PAPER NAPKINS,6,6/5/2011 14:45,0.85,17841,United Kingdom
540995,22384,LUNCH BAG PINK POLKADOT,1,1/13/2011 9:30,4.13,,United Kingdom
552285,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,5/8/2011 12:58,1.25,14684,United Kingdom
557296,21213,PACK OF 72 SKULL CAKE CASES,2,6/19/2011 13:51,0.55,15334,United Kingdom
552514,21318,GLASS CHALICE BLUE SMALL ,1,5/9/2011 16:30,3.29,,United Kingdom
542836,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,2,2/1/2011 11:31,2.55,16745,United Kingdom
545979,22148,EASTER CRAFT 4 CHICKS ,2,3/8/2011 12:30,1.95,12748,United Kingdom
556426,22383,LUNCH BAG SUKI DESIGN ,10,6/10/2011 13:18,1.65,16729,United Kingdom
546027,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,3/9/2011 8:09,0.85,12759,Netherlands
541810,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,1/21/2011 15:00,5.79,,United Kingdom
549787,21169,YOU'RE CONFUSING ME METAL SIGN ,6,4/12/2011 11:58,1.69,13268,United Kingdom
547057,47566,PARTY BUNTING,4,3/20/2011 12:28,4.95,14217,United Kingdom
556440,84944,SET OF 6 KASHMIR FOLKART BAUBLES,12,6/10/2011 14:51,1.65,14401,United Kingdom
540040,20724,RED RETROSPOT CHARLOTTE BAG,20,1/4/2011 14:20,0.85,12483,Sweden
550321,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,2,4/17/2011 12:49,1.25,16770,United Kingdom
550518,22077,6 RIBBONS RUSTIC CHARM,12,4/19/2011 8:55,1.65,16628,United Kingdom
553156,22522,CHILDS GARDEN FORK BLUE ,1,5/13/2011 14:58,0.85,17841,United Kingdom
554484,22487,WHITE WOOD GARDEN PLANT LADDER,4,5/24/2011 13:02,8.5,13854,United Kingdom
540604,22024,RAINY LADIES BIRTHDAY CARD,12,1/10/2011 11:38,0.42,15326,United Kingdom
539647,22467,GUMBALL COAT RACK,2,12/20/2010 16:08,2.55,15460,United Kingdom
550178,20750,RED RETROSPOT MINI CASES,4,4/14/2011 17:25,7.95,12662,Germany
540517,22470,HEART OF WICKER LARGE,4,1/9/2011 12:02,2.95,17128,United Kingdom
558390,20712,JUMBO BAG WOODLAND ANIMALS,20,6/29/2011 10:23,2.08,13461,United Kingdom
543997,21094,SET/6 RED SPOTTY PAPER PLATES,5,2/15/2011 10:49,0.85,17348,United Kingdom
555649,21790,VINTAGE SNAP CARDS,12,6/6/2011 13:47,0.85,15386,United Kingdom
553901,23084,RABBIT NIGHT LIGHT,6,5/19/2011 17:48,2.08,14911,EIRE
537624,72799E,IVORY PILLAR CANDLE SILVER FLOCK,2,12/7/2010 14:41,2.95,12748,United Kingdom
557481,22698,PINK REGENCY TEACUP AND SAUCER,1,6/20/2011 14:11,5.79,,United Kingdom
556038,21084,SET/6 COLLAGE PAPER CUPS,12,6/8/2011 12:38,0.19,13184,United Kingdom
554505,21136,PAINTED METAL PEARS ASSORTED,16,5/24/2011 15:14,1.69,17521,United Kingdom
537434,22811,SET OF 6 T-LIGHTS CACTI ,1,12/6/2010 16:57,5.91,,United Kingdom
542093,21955,DOORMAT UNION JACK GUNS AND ROSES,10,1/25/2011 12:46,6.75,17677,United Kingdom
536945,37464,ROBOT MUG IN DISPLAY BOX,1,12/3/2010 12:24,1.25,14083,United Kingdom
545895,23184,BULL DOG BOTTLE OPENER,1,3/7/2011 17:14,9.96,,United Kingdom
552275,22847,BREAD BIN DINER STYLE IVORY,4,5/8/2011 12:31,14.95,16523,United Kingdom
549732,47566B,TEA TIME PARTY BUNTING,10,4/11/2011 16:47,4.95,15615,United Kingdom
554275,22784,LANTERN CREAM GAZEBO ,4,5/23/2011 13:17,4.95,14903,United Kingdom
539750,21929,JUMBO BAG PINK VINTAGE PAISLEY,7,12/21/2010 15:40,5.06,,United Kingdom
543245,22804,CANDLEHOLDER PINK HANGING HEART,1,2/4/2011 14:08,2.95,16725,United Kingdom
545054,22284,HEN HOUSE DECORATION,2,2/27/2011 12:41,1.65,14472,United Kingdom
552520,23284,DOORMAT KEEP CALM AND COME IN,2,5/9/2011 16:34,15.79,,United Kingdom
546428,21439,BASKET OF TOADSTOOLS,12,3/13/2011 14:55,1.25,12681,France
548663,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,2,4/1/2011 14:44,4.96,,United Kingdom
554028,47566,PARTY BUNTING,24,5/20/2011 13:43,4.95,15410,United Kingdom
546007,90114,SUMMER DAISIES BAG CHARM,3,3/8/2011 15:34,2.46,,United Kingdom
551351,71459,HANGING JAM JAR T-LIGHT HOLDER,96,4/28/2011 10:20,0.72,14298,United Kingdom
555728,21204,DAISIES  HONEYCOMB GARLAND ,2,6/6/2011 16:41,1.65,17252,United Kingdom
541104,21221,SET/4 BADGES CUTE CREATURES,2,1/13/2011 14:29,0.83,,United Kingdom
537523,21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",2,12/7/2010 11:45,6.75,14176,United Kingdom
544206,21181,PLEASE ONE PERSON METAL SIGN,3,2/17/2011 10:33,4.13,,United Kingdom
557669,23158,SET OF 5 LUCKY CAT MAGNETS ,12,6/22/2011 9:43,2.08,12674,France
556222,21089,SET/6 GREEN SPRING PAPER CUPS,20,6/9/2011 14:23,0.19,17522,United Kingdom
553021,85053,FRENCH ENAMEL CANDLEHOLDER,6,5/12/2011 19:22,2.1,18172,United Kingdom
538095,84818,DANISH ROSE PHOTO FRAME,1,12/9/2010 14:55,2.55,17097,Spain
548551,22291,HANGING CHICK CREAM DECORATION,24,4/1/2011 8:56,1.45,14886,United Kingdom
544795,85227,SET OF 6 3D KIT CARDS FOR KIDS,2,2/23/2011 13:21,0.85,15858,United Kingdom
551719,22182,CAKE STAND VICTORIAN FILIGREE SMALL,1,5/3/2011 16:09,4.13,,United Kingdom
546242,22553,PLASTERS IN TIN SKULLS,10,3/10/2011 13:07,1.65,16743,United Kingdom
550214,21974,SET OF 36 PAISLEY FLOWER DOILIES,2,4/15/2011 10:43,3.75,,United Kingdom
548708,22975,SPACEBOY CHILDRENS EGG CUP,3,4/3/2011 12:41,1.25,13269,United Kingdom
554093,21471,STRAWBERRY RAFFIA FOOD COVER,6,5/22/2011 12:49,3.75,14837,United Kingdom
558540,21670,BLUE SPOT CERAMIC DRAWER KNOB,36,6/30/2011 12:15,1.25,17706,United Kingdom
539089,22457,NATURAL SLATE HEART CHALKBOARD ,6,12/16/2010 9:46,2.95,15246,United Kingdom
550911,22848,BREAD BIN DINER STYLE PINK,1,4/21/2011 13:11,16.95,12354,Spain
552514,21931,JUMBO STORAGE BAG SUKI,9,5/9/2011 16:30,2.08,,United Kingdom
549574,47566,PARTY BUNTING,4,4/10/2011 16:02,4.95,18226,United Kingdom
550714,22383,LUNCH BAG SUKI DESIGN ,20,4/20/2011 11:12,1.65,15249,United Kingdom
C553748,22191,IVORY DINER WALL CLOCK,-1,5/19/2011 9:57,8.5,16676,United Kingdom
545464,84946,ANTIQUE SILVER TEA GLASS ETCHED,4,3/3/2011 9:10,2.46,,United Kingdom
550662,84991,60 TEATIME FAIRY CAKE CASES,24,4/20/2011 9:29,0.55,15078,United Kingdom
558483,22507,MEMO BOARD RETROSPOT  DESIGN,4,6/30/2011 9:59,4.95,18171,United Kingdom
540276,85099B,JUMBO BAG RED RETROSPOT,100,1/6/2011 12:16,1.65,14680,United Kingdom
556237,22659,LUNCH BOX I LOVE LONDON,1,6/9/2011 15:34,4.13,,United Kingdom
537638,21868,POTTING SHED TEA MUG,2,12/7/2010 15:28,3.36,,United Kingdom
545215,22023,EMPIRE BIRTHDAY CARD,1,2/28/2011 16:47,0.83,,United Kingdom
537244,22027,TEA PARTY BIRTHDAY CARD,12,12/6/2010 10:20,0.42,17674,United Kingdom
538184,21588,RETROSPOT GIANT TUBE MATCHES,12,12/10/2010 10:21,2.55,17880,United Kingdom
554027,21770,OPEN CLOSED METAL SIGN,2,5/20/2011 13:40,4.95,15260,United Kingdom
553570,22728,ALARM CLOCK BAKELIKE PINK,4,5/18/2011 9:23,3.75,13756,United Kingdom
539958,21094,SET/6 RED SPOTTY PAPER PLATES,5,12/23/2010 13:26,1.66,,United Kingdom
558459,23205,CHARLOTTE BAG VINTAGE ALPHABET ,2,6/29/2011 14:20,0.85,15334,United Kingdom
545690,22077,6 RIBBONS RUSTIC CHARM,3,3/6/2011 12:46,1.65,13263,United Kingdom
541104,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,1/13/2011 14:29,2.46,,United Kingdom
558619,22287,DECORATION WOBBLY CHICKEN,48,6/30/2011 16:28,0.39,14401,United Kingdom
541424,21558,SKULL LUNCH BOX WITH CUTLERY ,1,1/17/2011 17:57,4.96,,United Kingdom
539434,22065,CHRISTMAS PUDDING TRINKET POT ,1,12/17/2010 14:41,3.36,,United Kingdom
558200,22384,LUNCH BAG PINK POLKADOT,1,6/27/2011 13:00,1.65,15976,United Kingdom
551055,22819,"BIRTHDAY CARD, RETRO SPOT",24,4/26/2011 11:51,0.42,15903,United Kingdom
540026,22933,BAKING MOULD EASTER EGG MILK CHOC,1,1/4/2011 13:25,5.91,,United Kingdom
546871,22505,MEMO BOARD COTTAGE DESIGN,4,3/17/2011 16:10,4.95,16746,United Kingdom
539434,21484,CHICK GREY HOT WATER BOTTLE,1,12/17/2010 14:41,7.62,,United Kingdom
557275,20974,12 PENCILS SMALL TUBE SKULL,24,6/19/2011 11:45,0.65,15544,United Kingdom
550470,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,1,4/18/2011 13:49,2.46,,United Kingdom
548894,22028,PENNY FARTHING BIRTHDAY CARD,1,4/4/2011 16:01,0.83,,United Kingdom
C543603,21877,HOME SWEET HOME MUG,-2,2/10/2011 13:40,1.25,15570,United Kingdom
544452,84917,WHITE HAND TOWEL WITH BUTTERFLY,3,2/20/2011 12:32,5.95,14162,United Kingdom
549526,47599A,PINK PARTY BAGS,1,4/8/2011 15:49,2.1,13630,United Kingdom
543979,21284,RETROSPOT CANDLE  SMALL,1,2/14/2011 15:43,1.69,14606,United Kingdom
546502,22980,PANTRY SCRUBBING BRUSH,1,3/14/2011 11:46,1.65,16005,United Kingdom
542272,22249,DECORATION WHITE CHICK MAGIC GARDEN,16,1/27/2011 9:42,0.85,16496,United Kingdom
551995,22908,PACK OF 20 NAPKINS RED APPLES,1,5/5/2011 15:42,1.63,,United Kingdom
541845,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,1/23/2011 12:41,6.35,15167,United Kingdom
546986,84992,72 SWEETHEART FAIRY CAKE CASES,24,3/18/2011 12:56,0.55,14194,United Kingdom
550798,22302,COFFEE MUG PEARS  DESIGN,24,4/20/2011 14:41,2.55,15290,United Kingdom
542719,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,2,1/31/2011 14:18,1.65,17619,United Kingdom
539333,22507,MEMO BOARD RETROSPOT  DESIGN,4,12/17/2010 9:52,4.95,13627,United Kingdom
537434,21251,DINOSAUR HEIGHT CHART STICKER SET,1,12/6/2010 16:57,5.91,,United Kingdom
556939,46000S,POLYESTER FILLER PAD 40x40cm,160,6/15/2011 16:34,0,,United Kingdom
544074,22858,EASTER TIN KEEPSAKE,6,2/15/2011 14:49,1.65,14156,EIRE
536863,22384,LUNCH BAG PINK POLKADOT,1,12/3/2010 11:19,1.65,17967,United Kingdom
554070,21755,LOVE BUILDING BLOCK WORD,4,5/22/2011 11:06,5.95,13555,United Kingdom
541827,22343,PARTY PIZZA DISH RED RETROSPOT,14,1/21/2011 17:05,0.42,,United Kingdom
537126,22210,WOOD STAMP SET BEST WISHES,1,12/5/2010 12:13,1.65,18118,United Kingdom
549628,84750B,BLACK SMALL GLASS CAKE STAND,16,4/11/2011 11:43,0.39,13798,United Kingdom
539993,20718,RED RETROSPOT SHOPPER BAG,10,1/4/2011 10:00,1.25,13313,United Kingdom
557322,37467,PIG MUG IN TWO COLOUR DESIGNS,12,6/20/2011 9:04,0.39,17444,Canada
551997,21090,SET/6 COLLAGE PAPER PLATES,3,5/5/2011 15:47,0.83,,United Kingdom
552857,23203,JUMBO BAG DOILEY PATTERNS,1,5/11/2011 15:34,4.13,,United Kingdom
539631,90192,JADE DROP EARRINGS W FILIGREE,1,12/20/2010 15:03,5.09,,United Kingdom
550332,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",1,4/17/2011 13:53,1.25,13474,United Kingdom
540418,21678,PAISLEY PATTERN  STICKERS,1,1/7/2011 11:04,0.81,,United Kingdom
556067,21135,VICTORIAN  METAL POSTCARD SPRING,8,6/8/2011 14:35,1.69,12748,United Kingdom
544800,22505,MEMO BOARD COTTAGE DESIGN,4,2/23/2011 13:45,4.95,15687,United Kingdom
552245,21922,UNION STRIPE WITH FRINGE  HAMMOCK,1,5/6/2011 19:42,7.95,12748,United Kingdom
549573,22792,FLUTED ANTIQUE CANDLE HOLDER,2,4/10/2011 16:01,0.85,14504,United Kingdom
550778,20977,36 PENCILS TUBE WOODLAND,16,4/20/2011 13:36,1.25,14868,United Kingdom
542147,21039,RED RETROSPOT SHOPPING BAG,6,1/26/2011 10:02,2.55,12782,Portugal
549989,22842,BISCUIT TIN VINTAGE RED,2,4/13/2011 16:58,6.75,13221,United Kingdom
540516,90184B,AMETHYST CHUNKY BEAD BRACELET W STR,1,1/9/2011 12:01,8.95,16326,United Kingdom
555279,21713,CITRONELLA CANDLE FLOWERPOT,4,6/1/2011 17:42,2.1,16348,United Kingdom
540981,22697,GREEN REGENCY TEACUP AND SAUCER,6,1/12/2011 15:25,2.95,12868,United Kingdom
543055,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2/3/2011 10:41,2.55,12502,Spain
542598,21466,RED FLOWER CROCHET FOOD COVER,1,1/30/2011 10:43,3.75,14805,United Kingdom
544599,22624,IVORY KITCHEN SCALES,1,2/21/2011 18:15,8.5,,United Kingdom
557787,21790,VINTAGE SNAP CARDS,1,6/22/2011 16:16,0.85,15041,United Kingdom
554514,23158,SET OF 5 LUCKY CAT MAGNETS ,1,5/24/2011 15:58,4.13,,United Kingdom
540468,47593B,SCOTTIE DOGS BABY BIB,7,1/7/2011 13:55,0.85,,United Kingdom
537399,21928,JUMBO BAG SCANDINAVIAN PAISLEY,2,12/6/2010 14:31,1.95,13030,United Kingdom
547387,22972,CHILDREN'S SPACEBOY MUG,12,3/22/2011 16:00,1.65,12539,Spain
548188,82494L,WOODEN FRAME ANTIQUE WHITE ,2,3/29/2011 15:12,2.95,13263,United Kingdom
554958,22155,STAR DECORATION RUSTIC,1,5/27/2011 15:17,0.83,,United Kingdom
553684,22697,GREEN REGENCY TEACUP AND SAUCER,24,5/18/2011 13:55,2.55,16389,United Kingdom
552000,22366,DOORMAT AIRMAIL ,1,5/5/2011 15:56,15.79,,United Kingdom
C553906,22342,HOME GARLAND PAINTED ZINC ,-12,5/19/2011 18:13,1.65,16554,United Kingdom
556942,22740,POLKADOT PEN,48,6/15/2011 16:42,0.85,14222,United Kingdom
541130,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,1/14/2011 10:15,10.79,,United Kingdom
540015,22722,SET OF 6 SPICE TINS PANTRY DESIGN,8,1/4/2011 11:40,3.95,13319,United Kingdom
553363,23203,JUMBO BAG DOILEY PATTERNS,10,5/16/2011 14:19,2.08,13650,United Kingdom
547686,21086,SET/6 RED SPOTTY PAPER CUPS,12,3/24/2011 14:49,0.65,15513,United Kingdom
546896,85188A,GREEN METAL SWINGING BUNNY,1,3/17/2011 18:24,1.63,,United Kingdom
556259,21883,STARS GIFT TAPE ,12,6/9/2011 17:53,0.65,12721,France
539988,22624,IVORY KITCHEN SCALES,1,12/23/2010 16:06,8.5,18116,United Kingdom
556878,21121,SET/10 RED POLKADOT PARTY CANDLES,2,6/15/2011 12:01,1.25,15574,United Kingdom
550458,85204,HANGING WOOD AND FELT FLOWER,1,4/18/2011 13:13,0.42,,United Kingdom
541516,22445,PENCIL CASE LIFE IS BEAUTIFUL,1,1/18/2011 17:34,2.46,,United Kingdom
536993,21040,MODERN VINTAGE COTTON SHOPPING BAG,1,12/3/2010 15:19,2.55,14396,United Kingdom
558561,22625,RED KITCHEN SCALES,4,6/30/2011 13:25,8.5,13742,United Kingdom
547063,21212,PACK OF 72 RETROSPOT CAKE CASES,6,3/20/2011 13:33,0.55,14769,United Kingdom
538626,21812,GARLAND WITH HEARTS AND BELLS,6,12/13/2010 12:57,4.95,17338,United Kingdom
539465,21531,RED RETROSPOT SUGAR JAM BOWL,48,12/19/2010 11:38,2.1,16684,United Kingdom
555537,22430,ENAMEL WATERING CAN CREAM,1,6/5/2011 12:37,4.95,15453,United Kingdom
556126,23282,FOLDING BUTTERFLY MIRROR IVORY ,12,6/9/2011 10:23,0.83,14911,EIRE
552883,20712,JUMBO BAG WOODLAND ANIMALS,100,5/12/2011 10:13,1.79,14646,Netherlands
544467,22077,6 RIBBONS RUSTIC CHARM,3,2/20/2011 15:51,1.65,14502,United Kingdom
554310,20716,PARTY FOOD SHOPPER BAG,6,5/23/2011 15:25,0.83,,United Kingdom
541421,22154,ANGEL DECORATION 3 BUTTONS ,2,1/17/2011 17:44,0.83,,United Kingdom
553229,20675,BLUE POLKADOT BOWL,12,5/16/2011 10:50,1.25,15039,United Kingdom
539041,17012A,ORIGAMI VANILLA INCENSE/CANDLE SET ,24,12/15/2010 15:34,0.5,15456,United Kingdom
538449,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,12/12/2010 12:24,4.95,17085,United Kingdom
539750,22736,RIBBON REEL MAKING SNOWMEN ,3,12/21/2010 15:40,4.21,,United Kingdom
541854,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1,1/23/2011 14:58,3.75,18283,United Kingdom
540691,21668,RED STRIPE CERAMIC DRAWER KNOB,12,1/11/2011 8:50,1.49,17450,United Kingdom
550740,22112,CHOCOLATE HOT WATER BOTTLE,2,4/20/2011 11:33,12.46,,United Kingdom
556812,23173,REGENCY TEAPOT ROSES ,10,6/14/2011 17:25,9.95,,United Kingdom
540508,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,1/9/2011 11:20,4.95,14810,United Kingdom
536876,22067,CHOC TRUFFLE GOLD TRINKET POT ,1,12/3/2010 11:36,3.36,,United Kingdom
552528,23233,WRAP POPPIES  DESIGN,25,5/9/2011 16:59,0.42,17218,United Kingdom
546007,22766,PHOTO FRAME CORNICE,1,3/8/2011 15:34,5.79,,United Kingdom
543770,22060,LARGE CAKE STAND HANGING HEARTS,2,2/11/2011 15:39,9.95,13875,United Kingdom
544165,82583,HOT BATHS METAL SIGN,12,2/16/2011 13:11,2.1,14210,United Kingdom
545890,85099B,JUMBO BAG RED RETROSPOT,10,3/7/2011 16:39,1.95,16782,United Kingdom
547418,23177,TREASURE ISLAND BOOK BOX,1,3/23/2011 10:25,2.25,13148,United Kingdom
544479,22487,WHITE WOOD GARDEN PLANT LADDER,4,2/21/2011 10:28,8.5,14646,Netherlands
538349,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,5,12/10/2010 14:59,0.43,,United Kingdom
549577,21121,SET/10 RED POLKADOT PARTY CANDLES,24,4/11/2011 8:16,1.25,14286,United Kingdom
553859,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,2,5/19/2011 13:35,2.1,14505,United Kingdom
